date,time,pid,tid,Phase,Target,Vel,V,A,,
9/26/2025,11:00.4,5399,9060,RampUp,1438.320965,1420,12.742,306,,-1.3%
9/26/2025,11:00.4,5399,9060,RampUp,1439.947275,1420,12.742,302,,-1.4%
9/26/2025,11:00.4,5399,9060,RampUp,1441.5746464400002,1420,12.738,302,,-1.5%
9/26/2025,11:00.4,5399,9060,RampUp,1443.183847,1440,12.738,346,,-0.2%
9/26/2025,11:00.4,5399,9060,RampUp,1444.773734,1420,12.742,342,,-1.7%
9/26/2025,11:00.5,5399,9060,RampUp,1446.3750953800002,1440,12.738,335,,-0.4%
9/26/2025,11:00.5,5399,9060,RampUp,1447.8837646400002,1440,12.742,331,,-0.5%
9/26/2025,11:00.5,5399,9060,RampUp,1449.433431,1460,12.742,302,,0.7%
9/26/2025,11:00.5,5399,9060,RampUp,1451.072685,1460,12.747,291,,0.6%
9/26/2025,11:00.5,5399,9060,RampUp,1452.726884,1440,12.747,280,,-0.9%
9/26/2025,11:00.5,5399,9060,RampUp,1454.724002,1460,12.742,280,,0.4%
9/26/2025,11:00.5,5399,9060,RampUp,1456.373056,1440,12.742,295,,-1.1%
9/26/2025,11:00.5,5399,9060,RampUp,1457.9340740000002,1460,12.738,320,,0.1%
9/26/2025,11:00.5,5399,9060,RampUp,1459.393376,1440,12.734,331,,-1.3%
9/26/2025,11:00.6,5399,9060,RampUp,1460.824339,1440,12.742,324,,-1.4%
9/26/2025,11:00.6,5399,9060,RampUp,1462.303854,1460,12.738,324,,-0.2%
9/26/2025,11:00.6,5399,9060,RampUp,1463.9580938200002,1440,12.738,324,,-1.6%
9/26/2025,11:00.6,5399,9060,RampUp,1465.459127,1460,12.738,317,,-0.4%
9/26/2025,11:00.6,5399,9060,RampUp,1466.972901,1460,12.738,317,,-0.5%
9/26/2025,11:00.6,5399,9060,RampUp,1468.428527,1480,12.742,309,,0.8%
9/26/2025,11:00.6,5399,9060,RampUp,1469.927397,1440,12.742,313,,-2.0%
9/26/2025,11:00.6,5399,9060,RampUp,1471.5484395199999,1480,12.742,342,,0.6%
9/26/2025,11:00.6,5399,9060,RampUp,1473.083406,1480,12.738,349,,0.5%
9/26/2025,11:00.7,5399,9060,RampUp,1474.9106973000003,1480,12.738,353,,0.3%
9/26/2025,11:00.7,5399,9060,RampUp,1476.4613841999999,1520,12.738,346,,2.9%
9/26/2025,11:00.7,5399,9060,RampUp,1478.044452,1500,12.742,309,,1.5%
9/26/2025,11:00.7,5399,9060,RampUp,1479.905758,1500,12.742,291,,1.4%
9/26/2025,11:00.7,5399,9060,RampUp,1481.5104671200002,1500,12.742,287,,1.2%
9/26/2025,11:00.7,5399,9060,RampUp,1483.055029,1500,12.742,284,,1.1%
9/26/2025,11:00.7,5399,9060,RampUp,1484.748224,1500,12.742,287,,1.0%
9/26/2025,11:00.7,5399,9060,RampUp,1486.4077318000002,1500,12.742,295,,0.9%
9/26/2025,11:00.8,5399,9060,RampUp,1488.034818,1500,12.742,295,,0.8%
9/26/2025,11:00.8,5399,9060,RampUp,1489.546305,1480,12.742,302,,-0.6%
9/26/2025,11:00.8,5399,9060,RampUp,1491.005239,1480,12.738,302,,-0.7%
9/26/2025,11:00.8,5399,9060,RampUp,1492.4174600000001,1480,12.738,328,,-0.8%
9/26/2025,11:00.8,5399,9060,RampUp,1493.870024,1460,12.738,346,,-2.3%
9/26/2025,11:00.8,5399,9060,RampUp,1495.3495385200001,1460,12.734,346,,-2.4%
9/26/2025,11:00.8,5399,9060,RampUp,1496.837628,1500,12.742,331,,0.2%
9/26/2025,11:00.8,5399,9060,RampUp,1498.402443,1500,12.738,338,,0.1%
9/26/2025,11:00.8,5399,9060,RampUp,1499.872076,1500,12.738,324,,0.0%
9/26/2025,11:00.8,5399,9060,RampUp,1499.998081,1520,12.738,324,,1.3%
9/26/2025,11:00.9,5399,9060,RampUp,1498.416401,1500,12.742,317,,0.1%
9/26/2025,11:00.9,5399,9060,RampUp,1496.271508,1520,12.742,317,,1.6%
9/26/2025,11:00.9,5399,9060,RampUp,1494.322369,1520,12.738,295,,1.7%
9/26/2025,11:00.9,5399,9060,RampUp,1492.55645,1520,12.747,277,,1.8%
9/26/2025,11:00.9,5399,9060,RampUp,1490.467498,1520,12.742,277,,2.0%
9/26/2025,11:00.9,5399,9060,RampUp,1488.806766,1500,12.742,277,,0.8%
9/26/2025,11:00.9,5399,9060,RampUp,1486.91904,1500,12.742,284,,0.9%
9/26/2025,11:01.0,5399,9060,RampUp,1485.188809,1500,12.742,287,,1.0%
9/26/2025,11:01.0,5399,9060,RampUp,1483.4492274400002,1500,12.738,295,,1.1%
9/26/2025,11:01.0,5399,9060,RampUp,1481.7391681800002,1480,12.742,295,,-0.1%
9/26/2025,11:01.0,5399,9060,RampUp,1480.054017,1480,12.742,295,,0.0%
9/26/2025,11:01.0,5399,9060,RampUp,1478.324562,1480,12.742,295,,0.1%
9/26/2025,11:01.0,5399,9060,RampUp,1476.28314,1480,12.738,302,,0.3%
9/26/2025,11:01.0,5399,9060,RampUp,1474.5907616000002,1480,12.742,302,,0.4%
9/26/2025,11:01.0,5399,9060,RampUp,1472.9478323399999,1480,12.738,298,,0.5%
9/26/2025,11:01.1,5399,9060,RampUp,1471.3420204400002,1480,12.742,302,,0.6%
9/26/2025,11:01.1,5399,9060,RampUp,1469.6834519200002,1480,12.742,298,,0.7%
9/26/2025,11:01.1,5399,9060,RampUp,1467.929374,1480,12.742,306,,0.8%
9/26/2025,11:01.1,5399,9060,RampUp,1466.183259,1480,12.742,298,,0.9%
9/26/2025,11:01.1,5399,9060,RampUp,1464.519342,1480,12.742,273,,1.1%
9/26/2025,11:01.1,5399,9060,RampUp,1462.800054,1460,12.747,269,,-0.2%
9/26/2025,11:01.1,5399,9060,RampUp,1461.115597,1480,12.742,273,,1.3%
9/26/2025,11:01.1,5399,9060,RampUp,1459.356987,1460,12.747,277,,0.0%
9/26/2025,11:01.2,5399,9060,RampUp,1457.658524,1440,12.738,324,,-1.2%
9/26/2025,11:01.2,5399,9060,RampUp,1455.9298447800002,1460,12.742,324,,0.3%
9/26/2025,11:01.2,5399,9060,RampUp,1453.917292,1440,12.742,328,,-1.0%
9/26/2025,11:01.2,5399,9060,RampUp,1452.277017,1440,12.738,324,,-0.8%
9/26/2025,11:01.2,5399,9060,RampUp,1450.640417,1460,12.742,320,,0.6%
9/26/2025,11:01.2,5399,9060,RampUp,1448.923252,1460,12.742,317,,0.8%
9/26/2025,11:01.2,5399,9060,RampUp,1447.0821588000001,1460,12.742,309,,0.9%
9/26/2025,11:01.2,5399,9060,RampUp,1445.190555,1480,12.742,317,,2.4%
9/26/2025,11:01.3,5399,9060,RampUp,1443.211485,1460,12.747,295,,1.2%
9/26/2025,11:01.3,5399,9060,RampUp,1441.272596,1460,12.742,280,,1.3%
9/26/2025,11:01.3,5399,9060,RampUp,1439.33093,1460,12.747,273,,1.4%
9/26/2025,11:01.3,5399,9060,RampUp,1437.607477,1460,12.742,280,,1.6%
9/26/2025,11:01.3,5399,9060,RampUp,1435.6696085600001,1460,12.742,280,,1.7%
9/26/2025,11:01.3,5399,9060,RampUp,1433.935172,1440,12.747,287,,0.4%
9/26/2025,11:01.3,5399,9060,RampUp,1431.9467515200001,1440,12.742,291,,0.6%
9/26/2025,11:01.3,5399,9060,RampUp,1430.3358763800002,1440,12.742,295,,0.7%
9/26/2025,11:01.4,5399,9060,RampUp,1428.375754,1420,12.742,298,,-0.6%
9/26/2025,11:01.4,5399,9060,RampUp,1426.672595,1420,12.742,302,,-0.5%
9/26/2025,11:01.4,5399,9060,RampUp,1425.1370167000002,1440,12.734,302,,1.0%
9/26/2025,11:01.4,5399,9060,RampUp,1422.9051480399999,1420,12.742,306,,-0.2%
9/26/2025,11:01.4,5399,9060,RampUp,1420.736204,1420,12.742,306,,-0.1%
9/26/2025,11:01.4,5399,9060,RampUp,1419.019448,1420,12.742,295,,0.1%
9/26/2025,11:01.4,5399,9060,RampUp,1416.8854158600002,1420,12.742,302,,0.2%
9/26/2025,11:01.5,5399,9060,RampUp,1415.0797655800002,1420,12.742,306,,0.3%
9/26/2025,11:01.5,5399,9060,RampUp,1413.4519447000002,1420,12.742,302,,0.5%
9/26/2025,11:01.5,5399,9060,RampUp,1411.566098,1420,12.742,306,,0.6%
9/26/2025,11:01.5,5399,9060,RampUp,1409.9502001600001,1420,12.742,306,,0.7%
9/26/2025,11:01.5,5399,9060,RampUp,1408.3047800200002,1420,12.747,284,,0.8%
9/26/2025,11:01.5,5399,9060,RampUp,1406.5827972400002,1420,12.747,273,,1.0%
9/26/2025,11:01.5,5399,9060,RampUp,1404.57249,1400,12.747,269,,-0.3%
9/26/2025,11:01.5,5399,9060,RampUp,1402.9187402000002,1400,12.742,273,,-0.2%
9/26/2025,11:01.6,5399,9060,RampUp,1401.079566,1400,12.747,280,,-0.1%
9/26/2025,11:01.6,5399,9060,RampUp,1398.8802006600001,1400,12.742,284,,0.1%
9/26/2025,11:01.6,5399,9060,RampUp,1397.105461,1400,12.742,287,,0.2%
9/26/2025,11:01.6,5399,9060,RampUp,1395.5084286200001,1400,12.747,287,,0.3%
9/26/2025,11:01.6,5399,9060,RampUp,1394.009804,1380,12.738,313,,-1.0%
9/26/2025,11:01.6,5399,9060,RampUp,1392.474879,1380,12.738,338,,-0.9%
9/26/2025,11:01.6,5399,9060,RampUp,1390.920681,1380,12.738,335,,-0.8%
9/26/2025,11:01.6,5399,9060,RampUp,1389.3715455600002,1380,12.738,331,,-0.7%
9/26/2025,11:01.6,5399,9060,RampUp,1387.821063,1400,12.742,324,,0.9%
9/26/2025,11:01.7,5399,9060,RampUp,1386.252001,1400,12.742,306,,1.0%
9/26/2025,11:01.7,5399,9060,RampUp,1384.679305,1400,12.742,280,,1.1%
9/26/2025,11:01.7,5399,9060,RampUp,1383.138541,1400,12.738,277,,1.2%
9/26/2025,11:01.7,5399,9060,RampUp,1381.3411388400002,1400,12.742,277,,1.4%
9/26/2025,11:01.7,5399,9060,RampUp,1379.857582,1400,12.742,280,,1.5%
9/26/2025,11:01.7,5399,9060,RampUp,1378.2786794400001,1400,12.742,284,,1.6%
9/26/2025,11:01.7,5399,9060,RampUp,1376.777523,1380,12.747,291,,0.2%
9/26/2025,11:01.7,5399,9060,RampUp,1375.230226,1380,12.742,295,,0.3%
9/26/2025,11:01.8,5399,9060,RampUp,1373.6729647600002,1380,12.742,291,,0.5%
9/26/2025,11:01.8,5399,9060,RampUp,1372.047349,1380,12.742,295,,0.6%
9/26/2025,11:01.8,5399,9060,RampUp,1370.4714678600003,1380,12.742,295,,0.7%
9/26/2025,11:01.8,5399,9060,RampUp,1368.9010993400002,1380,12.747,298,,0.8%
9/26/2025,11:01.8,5399,9060,RampUp,1367.3170108200002,1380,12.742,298,,0.9%
9/26/2025,11:01.8,5399,9060,RampUp,1365.7126281800001,1360,12.742,295,,-0.4%
9/26/2025,11:01.8,5399,9060,RampUp,1364.151284,1380,12.742,302,,1.2%
9/26/2025,11:01.8,5399,9060,RampUp,1362.5379586400002,1380,12.742,302,,1.3%
9/26/2025,11:01.8,5399,9060,RampUp,1360.905932,1360,12.742,306,,-0.1%
9/26/2025,11:01.9,5399,9060,RampUp,1359.312329,1380,12.742,306,,1.5%
9/26/2025,11:01.9,5399,9060,RampUp,1357.642491,1380,12.742,284,,1.6%
9/26/2025,11:01.9,5399,9060,RampUp,1355.9129538200002,1360,12.742,273,,0.3%
9/26/2025,11:01.9,5399,9060,RampUp,1354.039643,1360,12.738,269,,0.4%
9/26/2025,11:01.9,5399,9060,RampUp,1352.291813,1360,12.747,273,,0.6%
9/26/2025,11:01.9,5399,9060,RampUp,1350.467461,1340,12.738,295,,-0.8%
9/26/2025,11:01.9,5399,9060,RampUp,1348.7870872400001,1340,12.742,317,,-0.7%
9/26/2025,11:01.9,5399,9060,RampUp,1347.04138,1360,12.742,320,,1.0%
9/26/2025,11:02.0,5399,9060,RampUp,1345.046141,1340,12.738,317,,-0.4%
9/26/2025,11:02.0,5399,9060,RampUp,1343.42812,1360,12.742,302,,1.2%
9/26/2025,11:02.0,5399,9060,RampUp,1341.829372,1360,12.747,284,,1.4%
9/26/2025,11:02.0,5399,9060,RampUp,1340.264598,1340,12.742,277,,0.0%
9/26/2025,11:02.0,5399,9060,RampUp,1338.764912,1360,12.747,273,,1.6%
9/26/2025,11:02.0,5399,9060,RampUp,1337.241135,1340,12.742,269,,0.2%
9/26/2025,11:02.0,5399,9060,RampUp,1335.7727268600001,1360,12.742,284,,1.8%
9/26/2025,11:02.0,5399,9060,RampUp,1333.68353,1340,12.742,277,,0.5%
9/26/2025,11:02.0,5399,9060,RampUp,1332.087477,1340,12.747,284,,0.6%
9/26/2025,11:02.1,5399,9060,RampUp,1330.5388729200001,1340,12.742,291,,0.7%
9/26/2025,11:02.1,5399,9060,RampUp,1328.856213,1320,12.738,291,,-0.7%
9/26/2025,11:02.1,5399,9060,RampUp,1327.1930710200002,1320,12.747,262,,-0.5%
9/26/2025,11:02.1,5399,9060,RampUp,1325.289462,1320,12.742,262,,-0.4%
9/26/2025,11:02.1,5399,9060,RampUp,1323.6571897200001,1300,12.747,262,,-1.8%
9/26/2025,11:02.1,5399,9060,RampUp,1322.025449,1300,12.738,291,,-1.7%
9/26/2025,11:02.1,5399,9060,RampUp,1319.8809226800001,1300,12.742,313,,-1.5%
9/26/2025,11:02.1,5399,9060,RampUp,1318.334523,1300,12.742,313,,-1.4%
9/26/2025,11:02.2,5399,9060,RampUp,1316.5998007800001,1300,12.742,317,,-1.3%
9/26/2025,11:02.2,5399,9060,RampUp,1314.9977456400002,1300,12.738,313,,-1.1%
9/26/2025,11:02.2,5399,9060,RampUp,1313.483809,1300,12.742,309,,-1.0%
9/26/2025,11:02.2,5399,9060,RampUp,1311.515234,1300,12.742,309,,-0.9%
9/26/2025,11:02.2,5399,9060,RampUp,1309.699743,1300,12.742,306,,-0.7%
9/26/2025,11:02.2,5399,9060,RampUp,1308.1769449399999,1320,12.742,306,,0.9%
9/26/2025,11:02.2,5399,9060,RampUp,1306.683629,1320,12.742,284,,1.0%
9/26/2025,11:02.2,5399,9060,RampUp,1305.250583,1320,12.747,269,,1.1%
9/26/2025,11:02.2,5399,9060,RampUp,1303.8435070200003,1320,12.742,266,,1.2%
9/26/2025,11:02.3,5399,9060,RampUp,1302.393556,1320,12.742,269,,1.4%
9/26/2025,11:02.3,5399,9060,RampUp,1300.8514849800001,1300,12.742,269,,-0.1%
9/26/2025,11:02.3,5399,9060,RampUp,1299.319581,1280,12.747,277,,-1.5%
9/26/2025,11:02.3,5399,9060,RampUp,1297.677101,1280,12.747,280,,-1.4%
9/26/2025,11:02.3,5399,9060,RampUp,1296.0592845600002,1280,12.742,280,,-1.2%
9/26/2025,11:02.3,5399,9060,RampUp,1294.432811,1280,12.747,280,,-1.1%
9/26/2025,11:02.3,5399,9060,RampUp,1292.830878,1280,12.742,291,,-1.0%
9/26/2025,11:02.3,5399,9060,RampUp,1291.227598,1280,12.738,320,,-0.9%
9/26/2025,11:02.4,5399,9060,RampUp,1289.5973272400001,1280,12.742,331,,-0.7%
9/26/2025,11:02.4,5399,9060,RampUp,1288.022181,1280,12.738,331,,-0.6%
9/26/2025,11:02.4,5399,9060,RampUp,1286.094194,1300,12.742,320,,1.1%
9/26/2025,11:02.4,5399,9060,RampUp,1284.268005,1300,12.738,298,,1.2%
9/26/2025,11:02.4,5399,9060,RampUp,1282.6642756600002,1300,12.742,277,,1.4%
9/26/2025,11:02.4,5399,9060,RampUp,1281.063486,1300,12.747,273,,1.5%
9/26/2025,11:02.4,5399,9060,RampUp,1279.54616,1300,12.747,269,,1.6%
9/26/2025,11:02.4,5399,9060,RampUp,1277.988368,1280,12.742,277,,0.2%
9/26/2025,11:02.4,5399,9060,RampUp,1276.124245,1280,12.747,273,,0.3%
9/26/2025,11:02.5,5399,9060,RampUp,1274.2531798200002,1280,12.742,287,,0.5%
9/26/2025,11:02.5,5399,9060,RampUp,1272.6806880600002,1260,12.742,287,,-1.0%
9/26/2025,11:02.5,5399,9060,RampUp,1271.122978,1280,12.747,273,,0.7%
9/26/2025,11:02.5,5399,9060,RampUp,1269.5764969000002,1280,12.747,258,,0.8%
9/26/2025,11:02.5,5399,9060,RampUp,1267.989264,1260,12.742,258,,-0.6%
9/26/2025,11:02.5,5399,9060,RampUp,1266.415016,1260,12.742,258,,-0.5%
9/26/2025,11:02.5,5399,9060,RampUp,1264.7873181000002,1260,12.747,262,,-0.4%
9/26/2025,11:02.5,5399,9060,RampUp,1262.7862394400001,1240,12.738,298,,-1.8%
9/26/2025,11:02.6,5399,9060,RampUp,1260.883202,1240,12.742,320,,-1.7%
9/26/2025,11:02.6,5399,9060,RampUp,1258.2710115200002,1240,12.738,320,,-1.5%
9/26/2025,11:02.6,5399,9060,RampUp,1256.678552,1240,12.738,313,,-1.3%
9/26/2025,11:02.6,5399,9060,RampUp,1255.116187,1260,12.734,313,,0.4%
9/26/2025,11:02.6,5399,9060,RampUp,1253.463335,1260,12.738,309,,0.5%
9/26/2025,11:02.6,5399,9060,RampUp,1252.055483,1260,12.742,306,,0.6%
9/26/2025,11:02.6,5399,9060,RampUp,1250.6682115600001,1260,12.742,306,,0.7%
9/26/2025,11:02.6,5399,9060,RampUp,1249.2316539199999,1280,12.742,306,,2.5%
9/26/2025,11:02.7,5399,9060,RampUp,1247.721229,1260,12.742,273,,1.0%
9/26/2025,11:02.7,5399,9060,RampUp,1246.282997,1260,12.747,251,,1.1%
9/26/2025,11:02.7,5399,9060,RampUp,1244.7499910000001,1260,12.747,244,,1.2%
9/26/2025,11:02.7,5399,9060,RampUp,1243.1503449800002,1240,12.751,240,,-0.3%
9/26/2025,11:02.7,5399,9060,RampUp,1241.591614,1220,12.738,295,,-1.7%
9/26/2025,11:02.7,5399,9060,RampUp,1239.678776,1220,12.742,324,,-1.6%
9/26/2025,11:02.7,5399,9060,RampUp,1237.7963186800002,1220,12.738,338,,-1.4%
9/26/2025,11:02.7,5399,9060,RampUp,1236.108228,1240,12.742,328,,0.3%
9/26/2025,11:02.7,5399,9060,RampUp,1234.532306,1240,12.751,287,,0.4%
9/26/2025,11:02.8,5399,9060,RampUp,1232.950137,1240,12.747,262,,0.6%
9/26/2025,11:02.8,5399,9060,RampUp,1231.4053704800003,1240,12.747,247,,0.7%
9/26/2025,11:02.8,5399,9060,RampUp,1229.874692,1240,12.747,247,,0.8%
9/26/2025,11:02.8,5399,9060,RampUp,1228.242665,1240,12.747,247,,1.0%
9/26/2025,11:02.8,5399,9060,RampUp,1226.56809,1200,12.747,255,,-2.2%
9/26/2025,11:02.8,5399,9060,RampUp,1224.9324699200001,1200,12.747,258,,-2.0%
9/26/2025,11:02.8,5399,9060,RampUp,1223.229842,1200,12.747,266,,-1.9%
9/26/2025,11:02.8,5399,9060,RampUp,1221.630727,1200,12.742,269,,-1.8%
9/26/2025,11:02.8,5399,9060,RampUp,1220.023282,1200,12.738,338,,-1.6%
9/26/2025,11:02.9,5399,9060,RampUp,1218.357404,1200,12.738,364,,-1.5%
9/26/2025,11:02.9,5399,9060,RampUp,1216.7536748200002,1200,12.742,349,,-1.4%
9/26/2025,11:02.9,5399,9060,RampUp,1214.9350396800003,1220,12.734,346,,0.4%
9/26/2025,11:02.9,5399,9060,RampUp,1213.112607,1240,12.747,295,,2.2%
9/26/2025,11:02.9,5399,9060,RampUp,1211.3103051400003,1240,12.747,266,,2.4%
9/26/2025,11:02.9,5399,9060,RampUp,1209.5400166200002,1240,12.747,251,,2.5%
9/26/2025,11:02.9,5399,9060,RampUp,1207.7636031000002,1220,12.747,247,,1.0%
9/26/2025,11:02.9,5399,9060,RampUp,1206.064569,1200,12.747,251,,-0.5%
9/26/2025,11:03.0,5399,9060,RampUp,1204.348344,1200,12.747,258,,-0.4%
9/26/2025,11:03.0,5399,9060,RampUp,1202.285933,1200,12.742,269,,-0.2%
9/26/2025,11:03.0,5399,9060,RampUp,1200.561542,1200,12.747,269,,0.0%
9/26/2025,11:03.0,5399,9060,RampUp,1198.8183255000004,1180,12.747,269,,-1.6%
9/26/2025,11:03.0,5399,9060,RampUp,1197.120026,1180,12.747,277,,-1.4%
9/26/2025,11:03.0,5399,9060,RampUp,1195.355373,1180,12.747,280,,-1.3%
9/26/2025,11:03.0,5399,9060,RampUp,1193.6694050800002,1160,12.742,284,,-2.8%
9/26/2025,11:03.1,5399,9060,RampUp,1191.519938,1180,12.742,320,,-1.0%
9/26/2025,11:03.1,5399,9060,RampUp,1189.747567,1180,12.742,324,,-0.8%
9/26/2025,11:03.1,5399,9060,RampUp,1188.037712,1160,12.742,328,,-2.4%
9/26/2025,11:03.1,5399,9060,RampUp,1186.272446,1180,12.738,324,,-0.5%
9/26/2025,11:03.1,5399,9060,RampUp,1184.527597,1180,12.747,291,,-0.4%
9/26/2025,11:03.1,5399,9060,RampUp,1182.781073,1180,12.747,280,,-0.2%
9/26/2025,11:03.1,5399,9060,RampUp,1181.0457379400002,1200,12.747,273,,1.6%
9/26/2025,11:03.1,5399,9060,RampUp,1179.263894,1200,12.747,266,,1.8%
9/26/2025,11:03.2,5399,9060,RampUp,1177.539992,1200,12.747,255,,1.9%
9/26/2025,11:03.2,5399,9060,RampUp,1175.789099,1200,12.747,247,,2.1%
9/26/2025,11:03.2,5399,9060,RampUp,1174.072343,1180,12.747,251,,0.5%
9/26/2025,11:03.2,5399,9060,RampUp,1172.3750237200002,1160,12.742,244,,-1.1%
9/26/2025,11:03.2,5399,9060,RampUp,1170.632216,1140,12.747,284,,-2.6%
9/26/2025,11:03.2,5399,9060,RampUp,1168.916358,1120,12.742,302,,-4.2%
9/26/2025,11:03.2,5399,9060,RampUp,1166.82806,1140,12.747,306,,-2.3%
9/26/2025,11:03.2,5399,9060,RampUp,1165.083578,1140,12.742,302,,-2.2%
9/26/2025,11:03.3,5399,9060,RampUp,1163.36527,1140,12.747,306,,-2.0%
9/26/2025,11:03.3,5399,9060,RampUp,1161.6018826000002,1160,12.747,298,,-0.1%
9/26/2025,11:03.3,5399,9060,RampUp,1159.8991733400003,1160,12.742,298,,0.0%
9/26/2025,11:03.3,5399,9060,RampUp,1158.2881757000002,1160,12.742,298,,0.1%
9/26/2025,11:03.3,5399,9060,RampUp,1156.6182146800002,1180,12.747,273,,2.0%
9/26/2025,11:03.3,5399,9060,RampUp,1154.882104,1160,12.747,262,,0.4%
9/26/2025,11:03.3,5399,9060,RampUp,1153.1117742600002,1140,12.742,258,,-1.1%
9/26/2025,11:03.3,5399,9060,RampUp,1151.067739,1160,12.747,266,,0.8%
9/26/2025,11:03.4,5399,9060,RampUp,1149.0169256000001,1140,12.742,287,,-0.8%
9/26/2025,11:03.4,5399,9060,RampUp,1147.2857145799999,1120,12.742,309,,-2.4%
9/26/2025,11:03.4,5399,9060,RampUp,1145.5168960600001,1140,12.734,317,,-0.5%
9/26/2025,11:03.4,5399,9060,RampUp,1142.4893898999999,1140,12.747,287,,-0.2%
9/26/2025,11:03.4,5399,9060,RampUp,1140.608321,1160,12.747,266,,1.7%
9/26/2025,11:03.4,5399,9060,RampUp,1138.56208,1140,12.747,266,,0.1%
9/26/2025,11:03.4,5399,9060,RampUp,1137.00878,1140,12.747,266,,0.3%
9/26/2025,11:03.5,5399,9060,RampUp,1135.4041525800003,1140,12.742,266,,0.4%
9/26/2025,11:03.5,5399,9060,RampUp,1133.5182240600002,1140,12.747,269,,0.6%
9/26/2025,11:03.5,5399,9060,RampUp,1131.970967,1120,12.747,269,,-1.1%
9/26/2025,11:03.5,5399,9060,RampUp,1130.096513,1120,12.747,277,,-0.9%
9/26/2025,11:03.5,5399,9060,RampUp,1128.523041,1100,12.742,280,,-2.5%
9/26/2025,11:03.5,5399,9060,RampUp,1126.970476,1120,12.747,317,,-0.6%
9/26/2025,11:03.5,5399,9060,RampUp,1125.4191357200002,1120,12.742,324,,-0.5%
9/26/2025,11:03.5,5399,9060,RampUp,1123.87388,1120,12.747,328,,-0.3%
9/26/2025,11:03.5,5399,9060,RampUp,1122.417763,1120,12.742,320,,-0.2%
9/26/2025,11:03.6,5399,9060,RampUp,1120.590879,1120,12.747,317,,-0.1%
9/26/2025,11:03.6,5399,9060,RampUp,1118.72696,1140,12.747,269,,1.9%
9/26/2025,11:03.6,5399,9060,RampUp,1117.1296823800003,1140,12.747,269,,2.0%
9/26/2025,11:03.6,5399,9060,RampUp,1115.525055,1140,12.747,266,,2.2%
9/26/2025,11:03.6,5399,9060,RampUp,1113.850806,1140,12.747,269,,2.3%
9/26/2025,11:03.6,5399,9060,RampUp,1112.157325,1120,12.751,251,,0.7%
9/26/2025,11:03.6,5399,9060,RampUp,1110.4678457999998,1120,12.747,244,,0.9%
9/26/2025,11:03.6,5399,9060,RampUp,1108.739697,1120,12.747,244,,1.0%
9/26/2025,11:03.7,5399,9060,RampUp,1106.953116,1100,12.751,244,,-0.6%
9/26/2025,11:03.7,5399,9060,RampUp,1105.2173320000002,1100,12.747,277,,-0.5%
9/26/2025,11:03.7,5399,9060,RampUp,1103.542838,1100,12.742,298,,-0.3%
9/26/2025,11:03.7,5399,9060,RampUp,1101.789863,1100,12.747,309,,-0.2%
9/26/2025,11:03.7,5399,9060,RampUp,1100.0925848200002,1080,12.742,302,,-1.8%
9/26/2025,11:03.7,5399,9060,RampUp,1098.4990638000002,1080,12.742,298,,-1.7%
9/26/2025,11:03.7,5399,9060,RampUp,1096.90738,1080,12.747,298,,-1.5%
9/26/2025,11:03.7,5399,9060,RampUp,1095.3083060200001,1100,12.747,295,,0.4%
9/26/2025,11:03.8,5399,9060,RampUp,1093.3560641200002,1120,12.742,287,,2.4%
9/26/2025,11:03.8,5399,9060,RampUp,1091.8277948600003,1120,12.747,277,,2.6%
9/26/2025,11:03.8,5399,9060,RampUp,1090.188091,1120,12.751,258,,2.7%
9/26/2025,11:03.8,5399,9060,RampUp,1088.659536,1100,12.751,251,,1.0%
9/26/2025,11:03.8,5399,9060,RampUp,1087.0696901800002,1080,12.747,251,,-0.7%
9/26/2025,11:03.8,5399,9060,RampUp,1085.401403,1080,12.747,258,,-0.5%
9/26/2025,11:03.8,5399,9060,RampUp,1083.77346,1080,12.747,262,,-0.3%
9/26/2025,11:03.8,5399,9060,RampUp,1082.1252630000001,1060,12.751,269,,-2.0%
9/26/2025,11:03.8,5399,9060,RampUp,1080.485641,1080,12.747,266,,0.0%
9/26/2025,11:03.9,5399,9060,RampUp,1078.953329,1080,12.747,269,,0.1%
9/26/2025,11:03.9,5399,9060,RampUp,1077.282429,1060,12.742,309,,-1.6%
