timestamp,logLevel,pid,tid,tag,message
2025-09-25T15:20:21.691000,INFO,970,6617,FTC,Phase=RampUp Target=222.96318481999998 Vel=200.0 V=12.908 A=269.0
2025-09-25T15:20:21.710000,INFO,970,6617,FTC,Phase=RampUp Target=224.67275422 Vel=200.0 V=12.904 A=262.0
2025-09-25T15:20:21.723000,INFO,970,6617,FTC,Phase=RampUp Target=227.29976700000003 Vel=200.0 V=12.904 A=295.0
2025-09-25T15:20:21.737000,INFO,970,6617,FTC,Phase=RampUp Target=229.09876126000006 Vel=240.0 V=12.904 A=302.0
2025-09-25T15:20:21.750000,INFO,970,6617,FTC,Phase=RampUp Target=231.08558903999992 Vel=220.0 V=12.904 A=298.0
2025-09-25T15:20:21.764000,INFO,970,6617,FTC,Phase=RampUp Target=232.84448506 Vel=240.0 V=12.908 A=280.0
2025-09-25T15:20:21.776000,INFO,970,6617,FTC,Phase=RampUp Target=234.8544243199999 Vel=260.0 V=12.904 A=258.0
2025-09-25T15:20:21.790000,INFO,970,6617,FTC,Phase=RampUp Target=236.54006533999993 Vel=260.0 V=12.904 A=262.0
2025-09-25T15:20:21.805000,INFO,970,6617,FTC,Phase=RampUp Target=238.49949386000006 Vel=260.0 V=12.904 A=262.0
2025-09-25T15:20:21.821000,INFO,970,6617,FTC,Phase=RampUp Target=240.65745414000006 Vel=280.0 V=12.904 A=215.0
2025-09-25T15:20:21.842000,INFO,970,6617,FTC,Phase=RampUp Target=242.88572928000008 Vel=280.0 V=12.908 A=211.0
2025-09-25T15:20:21.858000,INFO,970,6617,FTC,Phase=RampUp Target=245.8382654399999 Vel=260.0 V=12.908 A=215.0
2025-09-25T15:20:21.869000,INFO,970,6617,FTC,Phase=RampUp Target=247.97646234000004 Vel=240.0 V=12.904 A=233.0
2025-09-25T15:20:21.885000,INFO,970,6617,FTC,Phase=RampUp Target=249.58558174000004 Vel=240.0 V=12.904 A=266.0
2025-09-25T15:20:21.897000,INFO,970,6617,FTC,Phase=RampUp Target=251.77379937999999 Vel=240.0 V=12.904 A=277.0
